Scanning candidates...
Since: 2026-07-01
Delta range: 1.0h — 1440.0h
Analysis cross-check: enabled

hash_prefix,song_id,album,title,db_updated_at,r2_last_modified,delta_h,lrc_job_id,analyze_job_id,key_detected_at,analyze_job_done,job_completed_at,analyze_bump,bump_source,manual_edit_after_autogen,lrc_status,analyze_status,lrc_error,analyze_error,lrc_result_url,lrc_source,lrc_line_count,key_detected_at_drift,lrc_url_drift,stem_bump_attributable_to_stems,transcript_source_bias,debug_notes,verdict,recommendation
d7df9972d29e,hui_jia_f08c87a8,從心合一,回家,2026-07-17 03:10:11 UTC,2026-07-13T22:24:49+00:00,76.75626485277778,job_eeb58f448811,job_748909fc2509,2026-07-17T03:10:10.654260+00:00,2026-07-17 03:10:10 UTC,2026-07-13T22:24:50.187259+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/d7df9972d29e/lyrics.lrc,youtube_transcript,22,False,False,False,False,"{'delta_h': 76.75626485277778, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
656138e21ca7,yu_ni_you_yue_ee60fd72,彩虹下的約定,與你有約,2026-07-17 03:09:54 UTC,2026-07-13T23:28:59+00:00,75.68204767333334,job_14514418d8d0,job_e885938c142f,2026-07-17T03:09:50.200836+00:00,2026-07-17 03:09:50 UTC,2026-07-13T23:29:00.143203+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/656138e21ca7/lyrics.lrc,qwen3_asr,45,False,False,False,False,"{'delta_h': 75.68204767333334, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
10634a1f0086,ji_qi_sheng_ming_de_lang_hua_90aaa7df,彩虹下的約定,激起生命的浪花,2026-07-17 03:09:53 UTC,2026-07-13T23:27:38+00:00,75.70433616916667,job_14d4c4ed0ec6,job_863261edb561,2026-07-17T03:09:51.035229+00:00,2026-07-17 03:09:51 UTC,2026-07-13T23:27:38.423271+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/10634a1f0086/lyrics.lrc,qwen3_asr,24,False,False,False,False,"{'delta_h': 75.70433616916667, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
aeecd35859f3,ai__wo_yuan_yi_18ea1d64,彩虹下的約定,愛，我願意,2026-07-17 03:09:41 UTC,2026-07-13T23:15:35+00:00,75.90177340416666,job_124dc85d5969,job_443f8311c801,2026-07-17T03:09:34.932498+00:00,2026-07-17 03:09:34 UTC,2026-07-13T23:15:35.721261+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/aeecd35859f3/lyrics.lrc,qwen3_asr,9,False,False,False,False,"{'delta_h': 75.90177340416666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
31676c05b3c1,shi_ye_su_f8d7c4a7,彩虹下的約定,是耶穌,2026-07-17 03:09:35 UTC,2026-07-13T23:23:32+00:00,75.76754737638889,job_891b4c7be009,job_55a97c0fe2b2,2026-07-17T03:09:32.442815+00:00,2026-07-17 03:09:32 UTC,2026-07-13T23:23:32.839204+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/31676c05b3c1/lyrics.lrc,qwen3_asr,27,False,False,False,False,"{'delta_h': 75.76754737638889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
1062f3af8199,wo_dui_mi_de_ai_yong_bu_bian_3f13f974,彩虹下的約定,我對祢的愛永不變,2026-07-17 03:09:17 UTC,2026-07-13T23:21:24+00:00,75.79821366861111,job_43c45277d270,job_08d65a6ef56c,2026-07-17T03:09:12.981232+00:00,2026-07-17 03:09:12 UTC,2026-07-13T23:21:24.699927+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/1062f3af8199/lyrics.lrc,qwen3_asr,16,False,False,False,False,"{'delta_h': 75.79821366861111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
daace3c32239,cai_hong_xia_de_yue_ding_075aab50,彩虹下的約定,彩虹下的約定,2026-07-17 03:09:11 UTC,2026-07-13T23:25:34+00:00,75.72699839166667,job_1c3bda3a8ace,job_5563b99082dd,2026-07-17T03:09:07.325169+00:00,2026-07-17 03:09:07 UTC,2026-07-13T23:25:34.933742+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/daace3c32239/lyrics.lrc,whisper_asr,14,False,False,False,False,"{'delta_h': 75.72699839166667, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
80dbea3d2f79,xun_zhao_31649bb4,彩虹下的約定,尋找,2026-07-17 03:08:53 UTC,2026-07-13T23:22:21+00:00,75.77578734277779,job_5adcca918c1b,job_63fe29e570df,2026-07-17T03:08:50.367391+00:00,2026-07-17 03:08:50 UTC,2026-07-13T23:22:21.325853+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/80dbea3d2f79/lyrics.lrc,qwen3_asr,24,False,False,False,False,"{'delta_h': 75.77578734277779, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
0c9795e28ec3,yi_qie_ge_song_zan_mei_68275feb,彩虹下的約定,一切歌頌讚美,2026-07-17 03:08:53 UTC,2026-07-13T23:20:07+00:00,75.8127972811111,job_ac2bcd5eb6f9,job_a373a34db160,2026-07-17T03:08:50.558971+00:00,2026-07-17 03:08:50 UTC,2026-07-13T23:20:07.791700+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/0c9795e28ec3/lyrics.lrc,qwen3_asr,28,False,False,False,False,"{'delta_h': 75.8127972811111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
6e8f2b0b9ad3,tian_fu_de_hai_zi_3307b0c7,彩虹下的約定,天父的孩子,2026-07-17 03:08:35 UTC,2026-07-13T23:08:21+00:00,76.00405088916666,job_87d732e2ebb3,job_a67ed0ed646b,2026-07-17T03:08:33.852777+00:00,2026-07-17 03:08:33 UTC,2026-07-13T23:08:21.836110+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/6e8f2b0b9ad3/lyrics.lrc,qwen3_asr,19,False,False,False,False,"{'delta_h': 76.00405088916666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
51a9707473e8,bei_ai_fb3bf9d6,平安,被愛,2026-07-17 03:08:23 UTC,2026-07-13T22:21:48+00:00,76.77661727333333,job_0d2fdca46fcc,job_1aa84382ee8c,2026-07-17T03:08:22.325404+00:00,2026-07-17 03:08:22 UTC,2026-07-13T22:21:48.623093+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/51a9707473e8/lyrics.lrc,youtube_transcript,45,False,False,False,False,"{'delta_h': 76.77661727333333, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
b17e383709b3,mi_de_en_dian_gou_wo_yong_e5c26145,平安,祢的恩典夠我用,2026-07-17 03:08:17 UTC,2026-07-13T22:20:18+00:00,76.79985756111111,job_9266a2b11c75,job_c624c63b898e,2026-07-17T03:08:14.978293+00:00,2026-07-17 03:08:14 UTC,2026-07-13T22:20:18.345188+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/b17e383709b3/lyrics.lrc,youtube_transcript,36,False,False,False,False,"{'delta_h': 76.79985756111111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
a13bc494c174,fa_xian_ai_a602f054,平安,發現愛,2026-07-17 03:08:05 UTC,2026-07-13T22:19:14+00:00,76.81427787805555,job_5d6adab8e093,job_c49a8fbc004a,2026-07-17T03:08:01.666579+00:00,2026-07-17 03:08:01 UTC,2026-07-13T22:19:14.474961+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/a13bc494c174/lyrics.lrc,youtube_transcript,22,False,False,False,False,"{'delta_h': 76.81427787805555, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
445ace604b36,wu_jin_en_dian_5203c634,平安,無盡恩典,2026-07-17 03:07:59 UTC,2026-07-13T22:19:14+00:00,76.81250097,job_078865088b9c,job_251601ac993b,2026-07-17T03:07:55.552100+00:00,2026-07-17 03:07:55 UTC,2026-07-13T22:19:14.612246+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/445ace604b36/lyrics.lrc,youtube_transcript,18,False,False,False,False,"{'delta_h': 76.81250097, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
fc773871709e,wo_zai_zhe_li_jing_bai_1aca7fe5,平安,我在這裡敬拜,2026-07-17 03:07:47 UTC,2026-07-13T22:22:49+00:00,76.74946895694444,job_6fddae23051c,job_bc0e6d681d54,2026-07-17T03:07:46.196344+00:00,2026-07-17 03:07:46 UTC,2026-07-13T22:22:49.616205+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/fc773871709e/lyrics.lrc,youtube_transcript,34,False,False,False,False,"{'delta_h': 76.74946895694444, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
738c362fca1c,ping_an_dffe8031,平安,平安,2026-07-17 03:07:35 UTC,2026-07-13T22:17:54+00:00,76.8281125988889,job_65bf7e12038b,job_eee3ccc07ec7,2026-07-17T03:07:32.079542+00:00,2026-07-17 03:07:32 UTC,2026-07-13T22:17:54.988242+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/738c362fca1c/lyrics.lrc,youtube_transcript,19,False,False,False,False,"{'delta_h': 76.8281125988889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
d440a73895e0,an_jing_deng_hou_mi_e1f8265a,平安,安靜等候祢,2026-07-17 03:07:23 UTC,2026-07-13T22:16:35+00:00,76.84672380138889,job_bfff65bf6e51,job_90d479d78b07,2026-07-17T03:07:20.779999+00:00,2026-07-17 03:07:20 UTC,2026-07-13T22:16:36.029842+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/d440a73895e0/lyrics.lrc,youtube_transcript,29,False,False,False,False,"{'delta_h': 76.84672380138889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
4c9452897673,fu_fu_4aa6bb78,平安,俯伏,2026-07-17 03:07:11 UTC,2026-07-13T22:14:42+00:00,76.87481173166667,job_febba254c8b1,job_0882d54d677c,2026-07-17T03:07:09.522639+00:00,2026-07-17 03:07:09 UTC,2026-07-13T22:14:43.127232+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/4c9452897673/lyrics.lrc,youtube_transcript,22,False,False,False,False,"{'delta_h': 76.87481173166667, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
42fe8051d6b9,wan_guo_dao_gao_de_dian_eb12f817,展開清晨的翅膀,萬國禱告的殿,2026-07-17 03:06:53 UTC,2026-07-13T22:47:30+00:00,76.32321458,job_7899d15449b0,job_43173e09b1dc,2026-07-17T03:06:51.438378+00:00,2026-07-17 03:06:51 UTC,2026-07-13T22:47:30.711044+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/42fe8051d6b9/lyrics.lrc,qwen3_asr,13,False,False,False,False,"{'delta_h': 76.32321458, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
c9cd690fae1c,zai_hu_ye_he_hua_60a9c976,平安,在乎耶和華,2026-07-17 03:06:41 UTC,2026-07-13T22:13:33+00:00,76.88572221027778,job_811c41e714e2,job_2bf6564ee7a9,2026-07-17T03:06:39.136687+00:00,2026-07-17 03:06:39 UTC,2026-07-13T22:13:34.139547+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/c9cd690fae1c/lyrics.lrc,youtube_transcript,20,False,False,False,False,"{'delta_h': 76.88572221027778, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
2e95a88772cd,yuan_mi_rong_yao_guo_du_jiang_lin_013d1fb0,展開清晨的翅膀,願祢榮耀國度降臨,2026-07-17 03:06:29 UTC,2026-07-13T22:13:40+00:00,76.88050674694445,job_bfd79d8bffc5,job_4ffebf8be448,2026-07-17T03:06:24.027710+00:00,2026-07-17 03:06:24 UTC,2026-07-13T22:13:40.932829+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/2e95a88772cd/lyrics.lrc,youtube_transcript,38,False,False,False,False,"{'delta_h': 76.88050674694445, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
1a7b9fde0aea,ye_su__chao_hu_wan_ming_zhi_ming_390c8318,展開清晨的翅膀,耶穌，超乎萬名之名,2026-07-17 03:06:29 UTC,2026-07-13T22:14:17+00:00,76.87002066805556,job_8b771678019e,job_20d030abd3a2,2026-07-17T03:06:23.606355+00:00,2026-07-17 03:06:23 UTC,2026-07-13T22:14:17.623403+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/1a7b9fde0aea/lyrics.lrc,youtube_transcript,40,False,False,False,False,"{'delta_h': 76.87002066805556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
350ddd95dae9,ye_su__wo_de_ye_su_5c94f17b,展開清晨的翅膀,耶穌，我的耶穌,2026-07-17 03:06:05 UTC,2026-07-13T22:10:57+00:00,76.91915539583333,job_ba7f91a4289b,job_7ed42d5a576e,2026-07-17T03:06:04.861406+00:00,2026-07-17 03:06:04 UTC,2026-07-13T22:10:57.402502+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/350ddd95dae9/lyrics.lrc,youtube_transcript,27,False,False,False,False,"{'delta_h': 76.91915539583333, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
8cc896c679d4,geng_shen_ke_mu_mi_76959512,展開清晨的翅膀,更深渴慕祢,2026-07-17 03:06:05 UTC,2026-07-13T22:12:36+00:00,76.89139231166666,job_f450c13cf8c2,job_31626ba2033e,2026-07-17T03:06:01.008609+00:00,2026-07-17 03:06:01 UTC,2026-07-13T22:12:36.788535+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/8cc896c679d4/lyrics.lrc,youtube_transcript,32,False,False,False,False,"{'delta_h': 76.89139231166666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
cbfe02a1fd3e,wo_yuan_chu_dong_mi_xin_xian_7c55fd97,展開清晨的翅膀,我願觸動祢心弦,2026-07-17 03:05:42 UTC,2026-07-13T22:20:42+00:00,76.75001368277778,job_f38ad90baada,job_bd7ac69bc7d1,2026-07-17T03:05:40.112898+00:00,2026-07-17 03:05:40 UTC,2026-07-13T22:20:42.622594+00:00,True,analysis_job,no,completed,completed,,,s3://stream-of-worship/cbfe02a1fd3e/lyrics.lrc,youtube_transcript,44,False,False,False,False,"{'delta_h': 76.75001368277778, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'no'}",NO_SIGNAL_POST_ANALYZE,likely not bug-reverted
0ba597e7429a,fu_xing_sheng_jie_53a90875,展開清晨的翅膀,復興聖潔,2026-07-17 03:05:40 UTC,2026-07-13T11:35:29+00:00,87.50328874138889,job_e2adc36ed25e,job_4b8bb3f432df,2026-07-17T03:05:39.679104+00:00,2026-07-17 03:05:39 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.50328874138889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
1e9a0a814cb4,dan_qin_ge_chang_zan_mei_mi_5dd9d103,展開清晨的翅膀,彈琴歌唱讚美祢,2026-07-17 03:05:16 UTC,2026-07-13T11:21:54+00:00,87.72301398305555,job_6654008899b6,job_e189891e01ef,2026-07-17T03:05:13.226462+00:00,2026-07-17 03:05:13 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.72301398305555, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
138f339e3dce,zhan_kai_qing_chen_de_chi_bang_44a8f2f4,展開清晨的翅膀,展開清晨的翅膀,2026-07-17 03:05:16 UTC,2026-07-13T11:22:52+00:00,87.70669393444444,job_ba9e026ef4c7,job_28a616fc04a4,2026-07-17T03:05:11.943997+00:00,2026-07-17 03:05:11 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.70669393444444, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
63e0de913b41,ru_guo_ni_xiang_zhi_dao_c696f125,展開清晨的翅膀,如果你想知道,2026-07-17 03:04:52 UTC,2026-07-13T11:21:05+00:00,87.72999648611112,job_bac6ef943001,job_4c458e0b060f,2026-07-17T03:04:50.545464+00:00,2026-07-17 03:04:50 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.72999648611112, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
a724c23c0700,zhu_dao_wen_2d92b37b,展開清晨的翅膀,主禱文,2026-07-17 03:04:52 UTC,2026-07-13T11:24:20+00:00,87.67561760222222,job_bbda9166ce46,job_748322dd6001,2026-07-17T03:04:48.607942+00:00,2026-07-17 03:04:48 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.67561760222222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
bd08f2fb7a56,zai_mi_shou_zhong_d0eba77a,展開清晨的翅膀,在祢手中,2026-07-17 03:04:34 UTC,2026-07-13T11:25:22+00:00,87.65345962722222,job_9972834a66c1,job_1eebc6dcdb66,2026-07-17T03:04:29.135299+00:00,2026-07-17 03:04:29 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 87.65345962722222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
47ee4455473b,zi_you_di_ge_chang_23fe2a5a,將天敞開．活著為要敬拜祢,自由地歌唱,2026-07-17 03:04:27 UTC,2026-07-12T10:20:14+00:00,112.73721651111111,job_ea50ad499cff,job_d7447a10efac,2026-07-17T03:04:25.235346+00:00,2026-07-17 03:04:25 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.73721651111111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
011bd97933a5,pei_de_song_yang_5d1adf92,將天敞開．活著為要敬拜祢,配得頌揚,2026-07-17 03:04:15 UTC,2026-07-10T00:35:59+00:00,170.47133170722222,job_5c9d03133af1,job_18c5a15ba0fa,2026-07-17T03:04:13.038899+00:00,2026-07-17 03:04:13 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 170.47133170722222, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
a11cccf2aaff,wei_ye_lu_sa_leng_qi_dao_31aa3a61,將天敞開．活著為要敬拜祢,為耶路撒冷祈禱,2026-07-17 03:04:09 UTC,2026-07-12T10:15:39+00:00,112.80839778388889,job_82f3e88ce92d,job_c1faf85062d4,2026-07-17T03:04:05.640740+00:00,2026-07-17 03:04:05 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.80839778388889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
51293995336d,huo_zhu_wei_yao_jing_bai_mi_82e78f8e,將天敞開．活著為要敬拜祢,活著為要敬拜祢,2026-07-17 03:03:57 UTC,2026-07-12T10:14:38+00:00,112.822029395,job_b949dd79ac94,job_19faf6af7447,2026-07-17T03:03:53.663347+00:00,2026-07-17 03:03:53 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.822029395, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
a2135379d96a,ri_ri_ye_ye_c6f77ae1,將天敞開．活著為要敬拜祢,日日夜夜,2026-07-17 03:03:50 UTC,2026-07-12T10:14:14+00:00,112.8269125513889,job_7be2fb3ec5d5,job_6781ffb51557,2026-07-17T03:03:46.006763+00:00,2026-07-17 03:03:46 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.8269125513889, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
a09d46dce836,xin_ye_lu_sa_leng_bfde81c3,將天敞開．活著為要敬拜祢,新耶路撒冷,2026-07-17 03:03:38 UTC,2026-07-12T10:13:38+00:00,112.83355643972223,job_732250d8be8e,job_aac7d9adf742,2026-07-17T03:03:34.191322+00:00,2026-07-17 03:03:34 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.83355643972223, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
8ca86af913a6,jiu_shu_de_en_dian_25c7773b,將天敞開．活著為要敬拜祢,救贖的恩典,2026-07-17 03:03:26 UTC,2026-07-12T10:12:59+00:00,112.84105111111111,job_d141d749c251,job_3decc62796df,2026-07-17T03:03:22.073534+00:00,2026-07-17 03:03:22 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.84105111111111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
4588da1529ad,wo_yao_shun_fu_729f535f,將天敞開．活著為要敬拜祢,我要順服,2026-07-17 03:03:09 UTC,2026-07-12T10:12:11+00:00,112.84952144055556,job_5a1dc11ab621,job_a5fe48d0affc,2026-07-17T03:03:07.542274+00:00,2026-07-17 03:03:07 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.84952144055556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
0de5cad8245f,wo_yi_de_zi_you_3e538904,將天敞開．活著為要敬拜祢,我已得自由,2026-07-17 03:03:02 UTC,2026-07-12T10:12:23+00:00,112.84435006027778,job_f7644157b19a,job_c11b6342caf2,2026-07-17T03:03:02.009986+00:00,2026-07-17 03:03:02 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.84435006027778, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
c5c4a903df62,jiu_shi_zhe_ge_shi_ke_00d10607,將天敞開．活著為要敬拜祢,就是這個時刻,2026-07-17 03:02:50 UTC,2026-07-12T10:11:16+00:00,112.85957776916666,job_4ad36d349685,job_532d4f83aecf,2026-07-17T03:02:49.430768+00:00,2026-07-17 03:02:49 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.85957776916666, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
4fcc504a2956,jiang_tian_chang_kai_461be3c9,將天敞開．活著為要敬拜祢,將天敞開,2026-07-17 03:02:49 UTC,2026-07-12T10:10:56+00:00,112.86481755805556,job_445ba5642c3f,job_61585ed22724,2026-07-17T03:02:43.804315+00:00,2026-07-17 03:02:43 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.86481755805556, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
b977a300d41f,tong_xin_gao_ju_shi_jia_eb837bcf,將天敞開．活著為要敬拜祢,同心高舉十架,2026-07-17 03:02:31 UTC,2026-07-10T00:35:59+00:00,170.44236700555555,job_31a292e16286,job_7e132b40c9b9,2026-07-17T03:02:31.131091+00:00,2026-07-17 03:02:31 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 170.44236700555555, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
7f0364d2caee,shi_jia_de_ai_288ba1c9,將天敞開．活著為要敬拜祢,十架的愛,2026-07-17 03:02:30 UTC,2026-07-12T10:10:28+00:00,112.86743534499999,job_9131a6db3c3a,job_5e10701df6d2,2026-07-17T03:02:26.192193+00:00,2026-07-17 03:02:26 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.86743534499999, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
b09660a486cc,yi_tong_qi_wu_e8b60433,將天敞開．活著為要敬拜祢,一同起舞,2026-07-17 03:02:18 UTC,2026-07-12T10:09:42+00:00,112.8768722836111,job_8e921979a477,job_fb7d50acaeeb,2026-07-17T03:02:15.327542+00:00,2026-07-17 03:02:15 UTC,,True,analysis_job,unknown,,completed,,,,,,False,False,False,False,"{'delta_h': 112.8768722836111, 'analyze_bump': True, 'bump_source': 'analysis_job', 'manual_edit_after_autogen': 'unknown'}",SUSPECTED_POST_ANALYZE,needs --with-analysis to resolve
